duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_sizes
5 minutes,21,Montgomery St BART Station (Market St at 2nd St),13,Commercial St at Montgomery St,2863,Subscriber,1958,Male,26.0
5 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,5060,Subscriber,1968,Male,26.0
12 minutes,5,Powell St BART Station (Market St at 5th St),66,3rd St at Townsend St,1358,Subscriber,1975,Male,26.0
2 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),20,Mechanics Monument Plaza (Market St at Bush St),4927,Subscriber,1947,Male,29.0
3 minutes,22,Howard St at Beale St,20,Mechanics Monument Plaza (Market St at Bush St),563,Subscriber,1964,Female,26.0
10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),25,Howard St at 2nd St,4852,Subscriber,1975,Male,26.0
5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),37,2nd St at Folsom St,4803,Subscriber,1968,Male,26.0
5 minutes,22,Howard St at Beale St,50,2nd St at Townsend St,5491,Subscriber,1964,Male,26.0
2 minutes,22,Howard St at Beale St,27,Beale St at Harrison St,4965,Subscriber,1967,Male,26.0
13 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),355,23rd St at Tennessee St,4715,Subscriber,1960,Male,26.0
8 minutes,5,Powell St BART Station (Market St at 5th St),365,Turk St at Fillmore St,5296,Subscriber,1968,Female,29.0
10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),93,4th St at Mission Bay Blvd S,5396,Subscriber,1992,Male,26.0
17 minutes,3,Powell St BART Station (Market St at 4th St),321,5th St at Folsom,4797,Subscriber,1968,Male,27.0
9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),223,16th St Mission BART Station 2,5055,Subscriber,1980,Male,26.0
61 minutes,5,Powell St BART Station (Market St at 5th St),285,Webster St at O'Farrell St,4963,Subscriber,1965,Male,27.0
3 minutes,21,Montgomery St BART Station (Market St at 2nd St),11,Davis St at Jackson St,4801,Subscriber,1993,Male,29.0
3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),364,China Basin St at 3rd St,3662,Subscriber,1986,Male,26.0
15 minutes,81,Berry St at 4th St,28,The Embarcadero at Bryant St,5140,Subscriber,1996,Male,29.0
6 minutes,3,Powell St BART Station (Market St at 4th St),64,5th St at Brannan St,5034,Customer,1964,Male,26.0
6 minutes,16,Steuart St at Market St,10,Washington St at Kearny St,5566,Subscriber,1995,Male,26.0
8 minutes,16,Steuart St at Market St,10,Washington St at Kearny St,5383,Customer,1993,Female,29.0
7 minutes,81,Berry St at 4th St,126,Esprit Park,3375,Subscriber,1988,Male,26.0
9 minutes,3,Powell St BART Station (Market St at 4th St),369,Hyde St at Post St,5242,Subscriber,1979,Male,29.0
11 minutes,5,Powell St BART Station (Market St at 5th St),6,The Embarcadero at Sansome St,4606,Subscriber,1990,Male,26.0
9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),100,Bryant St at 15th St,1908,Customer,1986,Male,26.0
11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),98,Valencia St at 16th St,5505,Subscriber,1994,Male,26.0
11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,5368,Subscriber,1974,Male,27.0
7 minutes,5,Powell St BART Station (Market St at 5th St),5,Powell St BART Station (Market St at 5th St),4963,Subscriber,1988,Male,27.0
5 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,3709,Subscriber,1992,Male,27.0
20 minutes,30,San Francisco Caltrain (Townsend St at 4th St),324,Union Square (Powell St at Post St),5280,Subscriber,1971,Male,26.0
5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),36,Folsom St at 3rd St,619,Subscriber,1994,Male,26.0
18 minutes,5,Powell St BART Station (Market St at 5th St),371,Lombard St at Columbus Ave,5182,Customer,2000,Female,27.0
4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),62,Victoria Manalo Draves Park,4984,Subscriber,1990,Female,26.0
17 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),6,The Embarcadero at Sansome St,4979,Subscriber,1988,Male,26.0
5 minutes,5,Powell St BART Station (Market St at 5th St),5,Powell St BART Station (Market St at 5th St),5559,Subscriber,1988,Male,29.0
9 minutes,21,Montgomery St BART Station (Market St at 2nd St),61,Howard St at 8th St,841,Customer,1975,Male,26.0
1 minutes,5,Powell St BART Station (Market St at 5th St),4,Cyril Magnin St at Ellis St,4999,Subscriber,1998,Male,26.0
14 minutes,21,Montgomery St BART Station (Market St at 2nd St),365,Turk St at Fillmore St,472,Subscriber,1982,Male,29.0
4 minutes,16,Steuart St at Market St,28,The Embarcadero at Bryant St,5468,Subscriber,1993,Male,26.0
13 minutes,16,Steuart St at Market St,285,Webster St at O'Farrell St,5349,Subscriber,1984,Female,29.0
19 minutes,3,Powell St BART Station (Market St at 4th St),141,Valencia St at Cesar Chavez St,5031,Subscriber,1985,Female,29.0
5 minutes,5,Powell St BART Station (Market St at 5th St),61,Howard St at 8th St,4601,Subscriber,1980,Male,27.0
11 minutes,3,Powell St BART Station (Market St at 4th St),86,Market St at Dolores St,4722,Subscriber,1981,Male,26.0
30 minutes,16,Steuart St at Market St,5,Powell St BART Station (Market St at 5th St),5182,Subscriber,1986,Male,27.0
12 minutes,3,Powell St BART Station (Market St at 4th St),53,Grove St at Divisadero,4936,Subscriber,1983,Other,29.0
5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),93,4th St at Mission Bay Blvd S,5222,Subscriber,1988,Male,29.0
5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5041,Customer,1994,Male,27.0
15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),107,17th St at Dolores St,5288,Subscriber,1978,Female,27.0
33 minutes,5,Powell St BART Station (Market St at 5th St),5,Powell St BART Station (Market St at 5th St),5296,Subscriber,1988,Male,29.0
14 minutes,30,San Francisco Caltrain (Townsend St at 4th St),55,Webster St at Grove St,4968,Subscriber,1994,Male,27.0
9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),58,Market St at 10th St,5239,Customer,1993,Male,27.0
8 minutes,5,Powell St BART Station (Market St at 5th St),86,Market St at Dolores St,4586,Subscriber,1996,Male,27.0
15 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),56,Koshland Park,5476,Subscriber,1993,Male,26.0
5 minutes,3,Powell St BART Station (Market St at 4th St),62,Victoria Manalo Draves Park,5517,Subscriber,1992,Male,29.0
12 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),66,3rd St at Townsend St,260,Subscriber,1977,Female,26.0
11 minutes,81,Berry St at 4th St,9,Broadway at Battery St,2778,Subscriber,1981,Female,26.0
11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),139,Garfield Square (25th St at Harrison St),4517,Subscriber,1988,Male,29.0
5 minutes,3,Powell St BART Station (Market St at 4th St),19,Post St at Kearny St,37,Subscriber,1956,Female,27.0
5 minutes,5,Powell St BART Station (Market St at 5th St),36,Folsom St at 3rd St,4930,Subscriber,1993,Male,26.0
15 minutes,81,Berry St at 4th St,16,Steuart St at Market St,5182,Customer,1989,Male,27.0
4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),28,The Embarcadero at Bryant St,1353,Customer,1986,Male,26.0
8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),4965,Subscriber,1983,Male,26.0
6 minutes,3,Powell St BART Station (Market St at 4th St),19,Post St at Kearny St,2473,Subscriber,1980,Male,26.0
5 minutes,3,Powell St BART Station (Market St at 4th St),64,5th St at Brannan St,124,Subscriber,1990,Male,27.0
5 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,5191,Subscriber,1975,Male,26.0
15 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),90,Townsend St at 7th St,5222,Subscriber,1991,Male,29.0
16 minutes,5,Powell St BART Station (Market St at 5th St),134,Valencia St at 24th St,3211,Subscriber,1986,Male,26.0
14 minutes,5,Powell St BART Station (Market St at 5th St),126,Esprit Park,2752,Subscriber,1984,Male,29.0
21 minutes,81,Berry St at 4th St,81,Berry St at 4th St,590,Subscriber,1990,Female,26.0
30 minutes,5,Powell St BART Station (Market St at 5th St),5,Powell St BART Station (Market St at 5th St),4930,Subscriber,1988,Male,26.0
10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),370,Jones St at Post St,4747,Subscriber,1982,Male,27.0
7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),78,Folsom St at 9th St,4966,Subscriber,1994,Male,27.0
16 minutes,3,Powell St BART Station (Market St at 4th St),99,Folsom St at 15th St,2299,Subscriber,1989,Male,29.0
6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),60,8th St at Ringold St,5322,Subscriber,1992,Male,29.0
15 minutes,3,Powell St BART Station (Market St at 4th St),99,Folsom St at 15th St,1199,Subscriber,1982,Male,27.0
1 minutes,5,Powell St BART Station (Market St at 5th St),4,Cyril Magnin St at Ellis St,4814,Subscriber,1975,Male,27.0
4 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,2367,Subscriber,1976,Male,29.0
8 minutes,81,Berry St at 4th St,61,Howard St at 8th St,5168,Subscriber,1990,Female,27.0
16 minutes,3,Powell St BART Station (Market St at 4th St),133,Valencia St at 22nd St,2191,Subscriber,1994,Female,26.0
7 minutes,81,Berry St at 4th St,355,23rd St at Tennessee St,5491,Subscriber,1996,Male,26.0
22 minutes,5,Powell St BART Station (Market St at 5th St),142,Guerrero Park,4976,Subscriber,1993,Male,26.0
4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),350,8th St at Brannan St,5374,Subscriber,1981,Male,26.0
13 minutes,22,Howard St at Beale St,350,8th St at Brannan St,3554,Subscriber,1987,Male,27.0
17 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),70,Central Ave at Fell St,5318,Customer,1989,Male,27.0
14 minutes,5,Powell St BART Station (Market St at 5th St),107,17th St at Dolores St,3570,Subscriber,1977,Male,26.0
14 minutes,5,Powell St BART Station (Market St at 5th St),5,Powell St BART Station (Market St at 5th St),4930,Subscriber,1988,Male,26.0
9 minutes,5,Powell St BART Station (Market St at 5th St),88,11th St at Bryant St,1228,Subscriber,1983,Male,27.0
3 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,1824,Subscriber,1981,Male,27.0
8 minutes,5,Powell St BART Station (Market St at 5th St),10,Washington St at Kearny St,1517,Subscriber,1995,Male,26.0
10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),97,14th St at Mission St,4940,Subscriber,1990,Female,27.0
3 minutes,5,Powell St BART Station (Market St at 5th St),324,Union Square (Powell St at Post St),1884,Subscriber,1995,Male,27.0
5 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,5051,Subscriber,1979,Male,26.0
4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),343,Bryant St at 2nd St,5191,Subscriber,1966,Male,26.0
6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,3611,Subscriber,1965,Male,26.0
7 minutes,3,Powell St BART Station (Market St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),619,Customer,1968,Male,26.0
14 minutes,22,Howard St at Beale St,130,22nd St Caltrain Station,5410,Subscriber,1986,Male,29.0
13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),6,The Embarcadero at Sansome St,5082,Subscriber,1987,Male,26.0
6 minutes,5,Powell St BART Station (Market St at 5th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4940,Subscriber,1988,Male,27.0
4 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,5334,Subscriber,1987,Female,26.0
5 minutes,3,Powell St BART Station (Market St at 4th St),42,San Francisco City Hall (Polk St at Grove St),5234,Subscriber,1979,Male,26.0
10 minutes,21,Montgomery St BART Station (Market St at 2nd St),81,Berry St at 4th St,567,Subscriber,1983,Female,26.0
5 minutes,16,Steuart St at Market St,323,Broadway at Kearny,5304,Subscriber,1989,Male,29.0
5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),62,Victoria Manalo Draves Park,1899,Subscriber,1994,Male,27.0
10 minutes,5,Powell St BART Station (Market St at 5th St),110,17th & Folsom Street Park (17th St at Folsom St),4954,Subscriber,1987,Male,29.0
9 minutes,22,Howard St at Beale St,81,Berry St at 4th St,5491,Subscriber,1995,Male,26.0
9 minutes,3,Powell St BART Station (Market St at 4th St),350,8th St at Brannan St,2356,Customer,1985,Male,27.0
29 minutes,16,Steuart St at Market St,11,Davis St at Jackson St,4752,Customer,1990,Male,26.0
16 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),93,4th St at Mission Bay Blvd S,4834,Subscriber,1989,Male,26.0
13 minutes,21,Montgomery St BART Station (Market St at 2nd St),124,19th St at Florida St,4718,Subscriber,1977,Male,26.0
10 minutes,16,Steuart St at Market St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5082,Subscriber,1985,Male,26.0
16 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,4586,Subscriber,1981,Male,27.0
7 minutes,3,Powell St BART Station (Market St at 4th St),92,Mission Bay Kids Park,2429,Subscriber,1987,Male,29.0
9 minutes,21,Montgomery St BART Station (Market St at 2nd St),64,5th St at Brannan St,3284,Subscriber,1992,Male,29.0
6 minutes,16,Steuart St at Market St,19,Post St at Kearny St,4571,Customer,1979,Male,27.0
5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),37,2nd St at Folsom St,5552,Subscriber,1975,Male,26.0
15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),110,17th & Folsom Street Park (17th St at Folsom St),2084,Subscriber,1988,Female,26.0
8 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,2863,Subscriber,1993,Male,26.0
8 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,5536,Subscriber,1991,Female,27.0
9 minutes,3,Powell St BART Station (Market St at 4th St),55,Webster St at Grove St,5341,Subscriber,1991,Male,27.0
13 minutes,3,Powell St BART Station (Market St at 4th St),52,McAllister St at Baker St,5452,Subscriber,1993,Male,26.0
17 minutes,21,Montgomery St BART Station (Market St at 2nd St),98,Valencia St at 16th St,2792,Subscriber,1980,Male,29.0
12 minutes,5,Powell St BART Station (Market St at 5th St),72,Page St at Scott St,5014,Subscriber,1958,Male,26.0
17 minutes,21,Montgomery St BART Station (Market St at 2nd St),113,Franklin Square,5481,Subscriber,1984,Female,26.0
5 minutes,21,Montgomery St BART Station (Market St at 2nd St),323,Broadway at Kearny,4614,Subscriber,1968,Male,27.0
17 minutes,21,Montgomery St BART Station (Market St at 2nd St),53,Grove St at Divisadero,5276,Subscriber,1985,Male,27.0
14 minutes,5,Powell St BART Station (Market St at 5th St),345,Hubbell St at 16th St,4438,Subscriber,1993,Female,26.0
19 minutes,21,Montgomery St BART Station (Market St at 2nd St),86,Market St at Dolores St,5302,Subscriber,1987,Male,26.0
18 minutes,5,Powell St BART Station (Market St at 5th St),118,Eureka Valley Recreation Center,5017,Customer,1989,Female,27.0
8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,5168,Subscriber,1991,Male,27.0
10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),16,Steuart St at Market St,5051,Customer,1979,Male,26.0
13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),75,Market St at Franklin St,1751,Subscriber,1986,Male,29.0
11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),130,22nd St Caltrain Station,1888,Subscriber,1983,Female,27.0
19 minutes,21,Montgomery St BART Station (Market St at 2nd St),139,Garfield Square (25th St at Harrison St),5020,Customer,1983,Male,26.0
3 minutes,3,Powell St BART Station (Market St at 4th St),10,Washington St at Kearny St,5162,Subscriber,1974,Male,27.0
10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),76,McCoppin St at Valencia St,2034,Subscriber,1991,Male,29.0
9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),24,Spear St at Folsom St,2152,Subscriber,1991,Male,27.0
5 minutes,3,Powell St BART Station (Market St at 4th St),25,Howard St at 2nd St,1316,Subscriber,1982,Male,26.0
15 minutes,30,San Francisco Caltrain (Townsend St at 4th St),74,Laguna St at Hayes St,4422,Subscriber,1994,Male,26.0
6 minutes,21,Montgomery St BART Station (Market St at 2nd St),323,Broadway at Kearny,4370,Subscriber,1984,Male,27.0
11 minutes,22,Howard St at Beale St,81,Berry St at 4th St,590,Subscriber,1986,Male,26.0
10 minutes,22,Howard St at Beale St,81,Berry St at 4th St,1399,Subscriber,1987,Female,29.0
21 minutes,30,San Francisco Caltrain (Townsend St at 4th St),323,Broadway at Kearny,5496,Customer,1996,Female,27.0
4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),321,5th St at Folsom,444,Subscriber,1988,Male,26.0
4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),321,5th St at Folsom,1712,Subscriber,1989,Male,26.0
4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),50,2nd St at Townsend St,2287,Subscriber,1979,Male,29.0
10 minutes,81,Berry St at 4th St,350,8th St at Brannan St,5324,Subscriber,1995,Male,26.0
17 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),55,Webster St at Grove St,4725,Subscriber,1992,Female,26.0
14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),108,16th St Mission BART,4635,Subscriber,1986,Male,27.0
20 minutes,30,San Francisco Caltrain (Townsend St at 4th St),70,Central Ave at Fell St,5400,Subscriber,1968,Other,26.0
3 minutes,22,Howard St at Beale St,36,Folsom St at 3rd St,2609,Subscriber,1985,Male,29.0
15 minutes,21,Montgomery St BART Station (Market St at 2nd St),29,O'Farrell St at Divisadero St,5444,Customer,1990,Female,27.0
22 minutes,30,San Francisco Caltrain (Townsend St at 4th St),125,20th St at Bryant St,5056,Subscriber,1990,Male,29.0
3 minutes,3,Powell St BART Station (Market St at 4th St),5,Powell St BART Station (Market St at 5th St),4438,Subscriber,1978,Male,26.0
13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),285,Webster St at O'Farrell St,5070,Subscriber,1990,Male,29.0
11 minutes,16,Steuart St at Market St,93,4th St at Mission Bay Blvd S,5566,Subscriber,1986,Male,26.0
16 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),130,22nd St Caltrain Station,5062,Customer,1991,Male,29.0
